Town,Ward,Precinct,dem_2014gov,dem_2014sen,dem_2012sen,q1_2008_yes,q2_2008_yes,q3_2008_yes,q1_2010_yes,q2_2010_yes,demgov2010,pres2008_obama,q2_2012_yes,q3_2012_yes,q1_2014_yes,q2_2014_yes,q3_2014_yes,q4_2014_yes,dem2013_lynch,rep2016_trump,dem2016_bernie,vote2012,vote2014,rep2016_vote,Population,White,Black,Hispanic,Asian,Income,Education,White_Education,dem_2016pres,dem_2012pres,Minority,White_College,White_NoCollege,rep_2012pres,rep_2016pres,vote2016,turnout_chg,stein_2016pres,johnson_2016pres,legalweed,shift16_rep,Bernie_Votes,charterschools,weed_trumpfiterr,k_clusters,k_8clusters,Predict_2016,shift16_dem,Predict_2016_err,stein_johnson,margin16,margin12,shift_margin,Predict_no3rdparty_err,Predict_no3rdparty_noed_err,k_means_pca,pca1,pca2,pca3,shp_match
Boston,18,21,0.916058394160584,0.97279792746114,0.967865340474369,0.145438898450947,0.695305580159433,0.414634146341463,0.184615384615385,0.123595505617978,0.965437788018433,0.97869101978691,0.249080882352941,0.595693779904306,0.44165435745938,0.27063599458728,0.322268326417704,0.815656565656566,0.27319587628866,0.285714285714286,0.209677419354839,1314,840,7,2903,0.0261798139855322,0.792972786772305,0.145366861867034,0.00034447123665174,34,0,2,0.943672839506173,0.977845683728037,0.973820186014468,0.000523596279710644,0.0256562177058216,0.0190258751902588,0.029320987654321,1308,-0.00456621004566216,0.00925925925925926,0.00540123456790123,0.566772655007949,0.0102951124640622,0.204251976236068,0.416264090177134,-0.124517289564655,4,5,0.957836438660782,-0.0341728442218638,0.0141635991546094,0.0146604938271605,0.914351851851852,0.958819808537778,-0.0444679566859261,0.0251821534274159,-0.0231236921722043,3,0.461494162705099,-0.373911049473414,-0.205498471158582,2007
Boston,18,22,0.617647058823529,0.782051282051282,0.655172413793103,0.223206377325066,0.570921985815603,0.466547725245317,0.404076738609113,0.281444582814446,0.695544554455446,0.672619047619048,0.366425992779783,0.57837384744342,0.49941792782305,0.271317829457364,0.378619153674833,0.685714285714286,0.633720930232558,0.577922077922078,0.459418070444104,1256,927,154,2246,0.477292965271594,0.225289403383793,0.248886910062333,0.0151380231522707,84,0,51,0.703647416413374,0.713141025641026,0.522707034728406,0.243419412288513,0.233873552983081,0.272292993630573,0.246960486322188,1335,0.0628980891719746,0.0151975683890578,0.0182370820668693,0.513996889580093,-0.0253325073083848,0.325543059470743,0.348228043143297,-0.0303761610028219,3,8,0.726024700057743,-0.00949360922765186,0.0223772836443696,0.033434650455927,0.456686930091185,0.440848032010452,0.0158388980807329,0.051302223565753,-0.0152597035972788,1,0.0546312624218544,-0.17137612318992,0.0384024911635538,2008
Boston,18,23,0.916289592760181,0.95421686746988,0.933766233766234,0.110944527736132,0.653481012658228,0.458536585365854,0.154639175257732,0.126903553299492,0.904205607476636,0.921409214092141,0.259677419354839,0.533613445378151,0.448071216617211,0.372703412073491,0.343832020997375,0.858796296296296,0.575129533678757,0.740740740740741,0.264444444444444,779,459,27,1962,0.0942915392456677,0.597859327217125,0.271661569826707,0.00815494393476045,33,0,28,0.910010111223458,0.941785252263907,0.905708460754332,0.026401630988787,0.0678899082568807,0.0526315789473684,0.0697674418604651,999,0.282413350449294,0.00505561172901921,0.0131445904954499,0.44880174291939,0.0171358629130967,0.247131650263871,0.44972972972973,-0.207032657438177,3,8,0.921749364454531,-0.0317751410404489,0.0117392532310732,0.0182002022244692,0.840242669362993,0.889153673316538,-0.0489110039535455,0.0322198184810449,-0.03176992030885,1,0.342346794195039,-0.505137804866925,0.0198853745088312,2009
Boston,19,1,0.892355694227769,0.937406855439642,0.895652173913044,0.107758620689655,0.864224137931034,0.778993435448578,0.160530191458027,0.138972809667674,0.935724962630792,0.928131416837782,0.756951596292482,0.866336633663366,0.213414634146341,0.724852071005917,0.635958395245171,0.913868613138686,0.121428571428571,0.151515151515152,0.586013986013986,1047,696,33,2254,0.694764862466726,0.0572315882874889,0.176574977817214,0.0319432120674357,95,0,79,0.916363636363636,0.905263157894737,0.305235137533274,0.548864241348713,0.145900621118012,0.055396370582617,0.0263636363636364,1104,0.0544412607449856,0.0254545454545455,0.0236363636363636,0.798350137488543,-0.0290327342189806,0.529483505987804,0.218518518518519,0.104456485017617,5,1,0.930726704377205,0.0111004784688995,0.014363068013569,0.0490909090909091,0.89,0.84986678731212,0.0401332126878802,0.0410698822276196,-0.0324739047794584,6,0.806459477165248,0.34544959256628,0.155703838813833,2017
Boston,19,2,0.633830845771144,0.754314720812183,0.660246533127889,0.2472,0.6928,0.618548387096774,0.311650485436893,0.23499491353001,0.71360153256705,0.719391634980989,0.56482982171799,0.673061550759392,0.363357215967247,0.494082840236686,0.631474103585657,0.694499017681729,0.307851239669421,0.335260115606936,0.372340425531915,1308,1048,173,2289,0.764525993883792,0.0554827435561381,0.0637833114897335,0.0856269113149847,146,0,72,0.744418783679754,0.685867895545315,0.235474006116208,0.55045871559633,0.214067278287462,0.291284403669725,0.181678214010778,1316,0.00611620795107037,0.0161662817551963,0.0238645111624326,0.578577013291634,-0.109606189658947,0.254204892966361,0.416535433070866,0.00136044745991626,6,3,0.744402744411584,0.0585508881344388,-1.60392681692878e-05,0.0400307929176289,0.562740569668976,0.39458349187559,0.168157077793386,-0.00347778939361842,-0.00632635895798507,7,0.309705562928502,0.114012180949835,-0.123711628169806,2022
Boston,19,3,0.783653846153846,0.906349206349206,0.828635851183765,0.143893591293833,0.82138517618469,0.727050183598531,0.173652694610778,0.13109756097561,0.855670103092783,0.882488479262673,0.689492325855962,0.811363636363636,0.241883116883117,0.650717703349282,0.706260032102729,0.799687010954617,0.079136690647482,0.363636363636364,0.418181818181818,893,646,55,1469,0.808032675289312,0.0469707283866576,0.0510551395507148,0.0544588155207624,89,0,78,0.867415730337079,0.83538633818589,0.191967324710688,0.630265486725664,0.177767188563649,0.12989921612542,0.0696629213483146,898,0.00559910414333697,0.0247191011235955,0.0224719101123595,0.693970420932878,-0.0602362947771053,0.349343377786827,0.327188940092166,0.0381135489328287,5,3,0.877624253928966,0.0320293921511884,0.0102085235918874,0.0471910112359551,0.797752808988764,0.70548712206047,0.0922656869282936,0.0299322438368357,-0.0249006492491554,6,0.606053407958187,0.169864113390774,0.0560437655321803,2023
Boston,19,4,0.890588235294118,0.941792782305006,0.902684563758389,0.102189781021898,0.826923076923077,0.743068391866913,0.180722891566265,0.118306351183064,0.914765906362545,0.908296943231441,0.732432432432432,0.83435047951177,0.223970944309927,0.756470588235294,0.682577565632458,0.884259259259259,0.102040816326531,0.21875,0.491725768321513,1196,886,64,1404,0.777065527065527,0.047008547008547,0.0982905982905983,0.037037037037037,80,0,82,0.925431711145997,0.895222129086337,0.222934472934473,0.637193732193732,0.139871794871795,0.0551839464882943,0.032967032967033,1281,0.0710702341137124,0.0180533751962323,0.0133437990580848,0.785770750988142,-0.0222169135212613,0.439099599136602,0.261637239165329,0.0979459640684566,5,1,0.934418689843136,0.03020958205966,0.00898697869713916,0.0313971742543171,0.892464678178964,0.840038182598043,0.0524264955809213,0.0561028209130522,-0.057808761821887,6,0.795948004794372,0.279369932620109,0.116706096454239,2024
Boston,19,5,0.843264248704663,0.921542553191489,0.88477366255144,0.141675284384695,0.795339412360689,0.746130030959752,0.184636118598383,0.122282608695652,0.88771466314399,0.863723608445298,0.699316628701595,0.81469298245614,0.28804347826087,0.674509803921569,0.66622864651774,0.857874519846351,0.164921465968586,0.261904761904762,0.48377581120944,978,800,42,1783,0.693774537296691,0.0902972518227706,0.140773976444195,0.0443073471676949,78,0,83,0.882865440464666,0.886153846153846,0.306225462703309,0.575832865956253,0.117941671340437,0.0797546012269939,0.0658276863504356,1041,0.0644171779141105,0.021297192642788,0.0154888673765731,0.670935960591133,-0.0139269148765582,0.427384765731039,0.275347912524851,0.01193791005633,5,1,0.926534243223158,-0.00328840568918021,0.0436688027584921,0.0367860600193611,0.81703775411423,0.806399244926852,0.0106385091873781,0.102947996677954,-0.0318830812045791,6,0.670878809635684,0.207156501963503,0.0800473799322112,2025
Boston,19,6,0.871690427698574,0.92992992992993,0.888301886792453,0.110678098207327,0.868607395751377,0.771084337349398,0.168336673346693,0.137965760322256,0.913640824337586,0.915671641791045,0.744647105471848,0.861726508785332,0.233576642335766,0.740196078431373,0.667655786350148,0.886497064579256,0.132780082987552,0.156626506024096,0.521916411824669,1336,1040,83,1906,0.773871983210913,0.0650577124868835,0.0839454354669465,0.0424973767051417,84,0,82,0.908115358819584,0.887724550898204,0.226128016789087,0.634575026232949,0.139296956977964,0.0711077844311377,0.0348759221998659,1501,0.123502994011976,0.0288397048960429,0.0134138162307176,0.771272974812798,-0.0362318622312719,0.463318012293456,0.285129604365621,0.0851588294039469,5,1,0.928532043926849,0.0203908079213806,0.0204166851072651,0.0422535211267606,0.873239436619718,0.816616766467066,0.0566226701526524,0.0576516847244173,-0.0351883575973736,6,0.785506331742157,0.321845675434608,0.0849173456750128,2026
Boston,19,7,0.843971631205674,0.911137440758294,0.881180223285486,0.163375224416517,0.778975741239892,0.693140794223827,0.216216216216216,0.18450184501845,0.884944920440637,0.862694300518135,0.664644714038128,0.814475873544093,0.31304347826087,0.65962441314554,0.595769682726204,0.869815668202765,0.173669467787115,0.28169014084507,0.538647342995169,1260,892,71,2079,0.502164502164502,0.125541125541126,0.255892255892256,0.075036075036075,81,0,70,0.880720180045011,0.877680698967435,0.497835497835498,0.351515151515152,0.150649350649351,0.0793650793650794,0.0607651912978245,1339,0.0626984126984127,0.0240060015003751,0.0165041260315079,0.734042553191489,-0.0185998880672549,0.472385169848938,0.238385376999238,0.0709199977284102,5,1,0.886449228519233,0.00303948107757679,0.00572904847422173,0.040510127531883,0.819954988747187,0.798315619602355,0.0216393691448318,0.0221367342942196,-0.0339425489119457,6,0.652726115485352,0.205025765053376,0.145081100589728,2027
Boston,19,8,0.799607072691552,0.905511811023622,0.862552594670407,0.14027149321267,0.838905775075988,0.764252696456086,0.151183970856102,0.11531190926276,0.883977900552486,0.880466472303207,0.737849779086893,0.803443328550933,0.213147410358566,0.74573055028463,0.75095785440613,0.847169811320755,0.0980392156862745,0.25,0.454352441613588,717,537,44,1031,0.860329776915616,0.0300678952473327,0.0446168768186227,0.0300678952473327,130,0,89,0.902370990237099,0.872549019607843,0.139670223084384,0.765693501454898,0.0946362754607177,0.104602510460251,0.0474198047419805,721,0.00557880055788007,0.0237099023709902,0.0209205020920502,0.719495091164095,-0.0571827057182706,0.394786012727009,0.317039106145251,0.0447028342055426,5,1,0.943356059918053,0.0298219706292558,0.0409850696809539,0.0446304044630404,0.854951185495119,0.767946509147592,0.0870046763475264,0.0951787892914355,-0.0254824578824964,6,0.743146664995517,0.267182975492145,0.053404400736964,2028
Boston,19,9,0.855291576673866,0.929936305732484,0.876691729323308,0.120603015075377,0.796327212020033,0.736842105263158,0.183716075156576,0.149350649350649,0.907756813417191,0.891547049441786,0.701130856219709,0.797839506172839,0.25,0.737179487179487,0.665948275862069,0.891489361702128,0.121212121212121,0.333333333333333,0.477272727272727,667,484,33,962,0.771309771309771,0.0478170478170478,0.0696465696465697,0.08004158004158,89,0,86,0.886111111111111,0.890225563909774,0.228690228690229,0.663326403326403,0.107983367983368,0.0899550224887556,0.0625,740,0.109445277361319,0.0194444444444444,0.0180555555555556,0.711934156378601,-0.0274550224887556,0.423606378628867,0.266666666666667,0.0490847843151428,5,1,0.942008640780049,-0.0041144527986634,0.0558975296689379,0.0375,0.823611111111111,0.800270541421019,0.0233405696900922,0.118439280692943,-0.018700097726544,6,0.715249564534095,0.200744876816832,0.139308393938065,2029
Boston,19,10,0.790184049079755,0.872935196950445,0.824717285945073,0.181818181818182,0.723004694835681,0.570888468809074,0.332916145181477,0.215864759427828,0.811505507955936,0.794220665499124,0.506035283194058,0.696714406065712,0.391820580474934,0.466998754669988,0.469026548672566,0.804583835946924,0.333333333333333,0.386666666666667,0.455820476858345,1246,861,75,2324,0.46170395869191,0.24526678141136,0.242254733218589,0.020223752151463,55,0,51,0.839876828329484,0.844229217110573,0.53829604130809,0.235469018932874,0.226234939759036,0.134028892455859,0.109314857582756,1312,0.0529695024077046,0.0184757505773672,0.0246343341031563,0.635646687697161,-0.0247140348731028,0.382655071263105,0.312698412698413,0.0109410267230209,2,7,0.827727941470471,-0.0043523887810889,-0.0121488868590136,0.0431100846805235,0.730561970746728,0.710200324654714,0.0203616460920139,-0.0212445347415596,-0.0209658533560238,6,0.431549972586715,-0.0151680746721989,0.050167404468984,2018
Boston,19,11,0.866255144032922,0.928888888888889,0.910857142857143,0.167974882260597,0.652312599681021,0.523654159869494,0.237196765498652,0.193954659949622,0.927601809954751,0.920391061452514,0.339259259259259,0.591549295774648,0.417690417690418,0.442696629213483,0.395505617977528,0.837894736842105,0.415384615384615,0.344827586206897,0.355029585798817,887,509,29,2022,0.130069238377844,0.25024727992087,0.5351137487636,0.0450049455984174,25,0,72,0.915505226480836,0.938706015891033,0.869930761622156,0.0936498516320475,0.0364193867457962,0.0473506200676437,0.0487804878048781,1152,0.298759864712514,0.0182926829268293,0.0104529616724739,0.583409298085688,0.00142986773723431,0.331014055756056,0.338546458141674,-0.0900904194523177,4,5,0.935250819123862,-0.0232007894101967,0.0197455926430253,0.0287456445993031,0.866724738675958,0.891355395823389,-0.024630657147431,0.0401397766395605,-0.0259979946506271,3,0.501142700431234,-0.207920232096495,-0.0494755179694673,2019
Boston,19,12,0.820428336079077,0.875621890547264,0.844471445929526,0.170520231213873,0.725462304409673,0.598290598290598,0.266423357664234,0.20109689213894,0.820921985815603,0.82,0.542706964520368,0.698089171974522,0.355752212389381,0.520458265139116,0.53518821603928,0.824088748019017,0.299342105263158,0.472727272727273,0.439799331103679,838,639,55,1400,0.533571428571429,0.194285714285714,0.221428571428571,0.0142857142857143,95,0,58,0.853968253968254,0.872901678657074,0.466428571428571,0.309471428571429,0.2241,0.106205250596659,0.112169312169312,953,0.137231503579952,0.0137566137566138,0.00740740740740741,0.623250807319699,0.00596406157265346,0.382069108643769,0.317256162915327,0.000781131489448694,2,7,0.858484145012834,-0.0189334246888204,0.00451589104458039,0.0211640211640212,0.741798941798942,0.766696428060416,-0.0248974862614738,0.0285697694271544,-0.0344070136456903,6,0.475316227490084,-0.0390170225940834,0.107469742782509,2020
Boston,19,13,0.812252964426877,0.871031746031746,0.841787439613527,0.209469153515065,0.699127906976744,0.568483063328424,0.274590163934426,0.245243128964059,0.820564516129032,0.818666666666667,0.439944134078212,0.698595146871009,0.476987447698745,0.451020408163265,0.402834008097166,0.819029850746269,0.418604651162791,0.557692307692308,0.463592233009709,840,544,52,2472,0.237459546925566,0.285598705501618,0.425970873786408,0.0226537216828479,60,0,52,0.868080094228504,0.869772998805257,0.762540453074434,0.123478964401294,0.113980582524272,0.110714285714286,0.0977620730270907,858,0.0214285714285714,0.0141342756183746,0.0106007067137809,0.63816604708798,-0.012952212687195,0.401779935275081,0.310173697270471,0.00468953566220631,3,8,0.864940715525718,-0.00169290457675275,-0.00313937870278613,0.0247349823321555,0.770318021201413,0.759058713090971,0.0112593081104422,0.00581014464682328,-0.0343689014420104,1,0.380134201645108,-0.150527866101232,0.135335878359715,2021
Boston,20,1,0.675572519083969,0.798188874514877,0.686607142857143,0.217142857142857,0.68051434223541,0.588812561334642,0.345108695652174,0.255944055944056,0.718963165075034,0.737564322469983,0.544916090819348,0.726847521047708,0.382596685082873,0.473214285714286,0.47247119078105,0.75968992248062,0.456264775413712,0.446153846153846,0.438316400580552,1139,822,130,2162,0.844125809435708,0.0360777058279371,0.0675300647548566,0.030527289546716,93,0,65,0.749581239530988,0.743362831858407,0.155874190564292,0.54868177613321,0.295444033302498,0.23441615452151,0.193467336683417,1203,0.0561896400351185,0.0159128978224456,0.0268006700167504,0.630837004405286,-0.040948817838093,0.323253535107694,0.325852782764811,0.0608715666096195,2,7,0.766538830454826,0.00621840767258119,0.0169575909238376,0.042713567839196,0.556113902847571,0.508946677336897,0.0471672255106742,0.0452211544604031,-0.0167073635705191,2,0.319126579618742,0.0403474763487318,0.0549980575127224,2037
Boston,20,2,0.729426433915212,0.833333333333333,0.758706467661692,0.197674418604651,0.702780441035475,0.600975609756098,0.313967861557478,0.21125,0.753494282083863,0.745716862037872,0.539377289377289,0.732588134135856,0.412960609911055,0.489746682750302,0.482926829268293,0.774269005847953,0.408963585434174,0.441176470588235,0.491875923190547,1214,861,102,2254,0.586069210292813,0.123336291038154,0.218722271517303,0.0385980479148181,85,0,55,0.799173553719008,0.791390728476821,0.413930789707187,0.322338065661047,0.263731144631766,0.179571663920923,0.141322314049587,1219,0.00411861614497533,0.0214876033057851,0.0247933884297521,0.641414141414141,-0.0382493498713358,0.387342160271962,0.299073294018534,0.0395543232912908,2,7,0.786793191627778,0.00778282524218699,-0.0123803620912297,0.0462809917355372,0.657851239669421,0.611819064555899,0.0460321751135228,-0.019453193735641,-0.0207375475910132,2,0.366582610283523,0.0368335145505589,0.0930233404088227,2048
Boston,20,3,0.564814814814815,0.700365408038977,0.61389337641357,0.281845536609829,0.587475149105368,0.460159362549801,0.444300518134715,0.365435356200528,0.61328125,0.615794143744454,0.362068965517241,0.573568281938326,0.531565656565657,0.279289940828402,0.363744075829384,0.681093394077449,0.695121951219512,0.554347826086957,0.458413926499033,1255,915,184,2617,0.432174245319068,0.30683989300726,0.176920137562094,0.0619029423003439,50,0,28,0.654742096505824,0.664516129032258,0.567825754680932,0.121008788689339,0.311165456629729,0.319521912350598,0.282029950083195,1220,-0.0278884462151394,0.019134775374376,0.0249584026622296,0.496592844974446,-0.0374919622674029,0.300982530227253,0.396743787489289,-0.0340513081599407,3,8,0.654504772631469,-0.0097740325264345,-0.000237323874354711,0.0440931780366057,0.372712146422629,0.34499421668166,0.0277179297409684,-0.00566705784424965,-0.00387250797585541,8,0.00220158490105986,-0.14005052072168,-0.00141449622390057,2050
Boston,20,4,0.757281553398058,0.85595567867036,0.784913353720693,0.181818181818182,0.732410611303345,0.683352735739232,0.256011315417256,0.234620886981402,0.808238636363636,0.790748898678414,0.631463146314632,0.760755508919203,0.320675105485232,0.630666666666667,0.621803499327052,0.821522309711286,0.297142857142857,0.356164383561644,0.553459119496855,994,763,73,1416,0.79590395480226,0.0769774011299435,0.0875706214689266,0.0162429378531073,74,0,65,0.835271317829457,0.804853387259858,0.20409604519774,0.517337570621469,0.278566384180791,0.160965794768612,0.101744186046512,1037,0.0432595573440644,0.0213178294573643,0.0242248062015504,0.698224852071006,-0.0592216087221,0.443212735532693,0.261599210266535,0.068231144570388,5,1,0.814743352489499,0.030417930569599,-0.0205279653399588,0.0455426356589147,0.733527131782946,0.643887592491247,0.089639539291699,-0.031281145250294,-0.0242160291279674,6,0.532109061858157,0.195264888712925,0.135671805684949,2051
Boston,20,5,0.500550055005501,0.652920962199313,0.531719532554257,0.262759924385633,0.588126159554731,0.501395348837209,0.516241299303944,0.389830508474576,0.563482466747279,0.585910652920962,0.440585009140768,0.628699551569507,0.511487303506651,0.280276816608997,0.405311778290993,0.667054714784633,0.706751054852321,0.544186046511628,0.438282647584973,1209,946,215,3617,0.747304395908211,0.0597179983411667,0.0978711639480232,0.0735416090682886,59,0,44,0.624587458745875,0.603836530442035,0.252695604091789,0.328813934199613,0.418490461708598,0.37055417700579,0.314356435643564,1231,0.0181968569065343,0.0123762376237624,0.0239273927392739,0.486963835155593,-0.0561977413622256,0.262462065220447,0.352445193929174,-0.0334689712691101,1,4,0.602271874912134,0.0207509283038396,-0.022315583833741,0.0363036303630363,0.31023102310231,0.233282353436245,0.0769486696660652,-0.0304722537681145,-0.0173111084204018,8,-0.0277021895329529,-0.0625715443584448,-0.0126717005755807,2052
Boston,20,6,0.528949950932287,0.704868154158215,0.57370820668693,0.234804329725229,0.620915032679739,0.524979524979525,0.430569430569431,0.345398138572906,0.606124604012672,0.623664122137405,0.488961569910057,0.631114675220529,0.492677824267782,0.364532019704433,0.493583415597236,0.674925668979187,0.562015503875969,0.49537037037037,0.380821917808219,1324,1070,216,2351,0.86856656741812,0.0301999149298171,0.044661846022969,0.0344534240748618,96,0,61,0.680117388114453,0.634571645185747,0.13143343258188,0.529825606125053,0.338740961293067,0.350453172205438,0.262655906089508,1383,0.0445619335347431,0.0117388114453412,0.0293470286133529,0.451517394522576,-0.0877972661159296,0.240746182179365,0.399551904406273,-0.086371680754475,6,2,0.66943168188618,0.0455457429287066,-0.0106857062282736,0.0410858400586941,0.417461482024945,0.284118472980309,0.133343009044636,-0.00953431930288479,-0.0132420695151609,7,0.0777098639612926,-0.0298330178391072,-0.0968033339435759,2053
Boston,20,7,0.570234113712375,0.713322091062395,0.592233009708738,0.238163558106169,0.626702997275204,0.539310344827586,0.425385934819897,0.327556325823224,0.657848324514991,0.637931034482759,0.494223363286264,0.654658385093168,0.493055555555556,0.383495145631068,0.494308943089431,0.713815789473684,0.557553956834532,0.378787878787879,0.468409586056645,828,632,132,1340,0.843283582089552,0.0350746268656716,0.073134328358209,0.032089552238806,88,0,63,0.698224852071006,0.680437424058323,0.156716417910448,0.531268656716418,0.312014925373134,0.292270531400966,0.244970414201183,861,0.0398550724637681,0.0165680473372781,0.0272189349112426,0.576694411414982,-0.0473001171997828,0.316798753854736,0.351895734597156,0.0309833519920066,2,7,0.711916946723796,0.0177874280126827,0.0136920946527899,0.0437869822485207,0.453254437869823,0.388166892657357,0.0650875452124655,0.0458570332628204,-0.0224749367075202,2,0.174117099184838,0.0442707669887339,-0.0226650649334915,2054
Boston,20,8,0.630573248407643,0.774143302180685,0.671428571428571,0.214467005076142,0.678887484197219,0.583120204603581,0.397993311036789,0.284722222222222,0.697986577181208,0.736842105263158,0.555555555555556,0.727496917385943,0.412052117263844,0.472222222222222,0.458658346333853,0.747692307692308,0.420863309352518,0.432692307692308,0.437984496124031,849,664,104,1739,0.728004600345026,0.0805060379528465,0.124209315698677,0.0373778033352501,98,0,60,0.751334044823906,0.725118483412322,0.271995399654974,0.436802760207016,0.29120184013801,0.255594817432273,0.195304162219851,952,0.121319199057715,0.0106723585912487,0.0277481323372465,0.635593220338983,-0.0602906552124227,0.31572027282439,0.329764453961456,0.0657429699448921,2,7,0.741292132955638,0.0262155614115838,-0.010041911868268,0.0384204909284952,0.556029882604056,0.469523665980049,0.0865062166240064,-0.00909480253504558,-0.0190371642297772,2,0.303939594354779,0.061543087184444,0.0342574634539618,2055
Boston,20,9,0.645801526717557,0.796923076923077,0.668789808917197,0.207459207459207,0.664343786295006,0.552968568102445,0.386996904024768,0.318818040435459,0.6640625,0.690553745928339,0.472413793103448,0.635960044395117,0.449838187702265,0.444113263785395,0.491017964071856,0.74112426035503,0.558718861209964,0.652542372881356,0.473967684021544,948,694,118,1856,0.665948275862069,0.122306034482759,0.185883620689655,0.00915948275862069,89,0,58,0.750241080038573,0.726694915254237,0.334051724137931,0.38625,0.279698275862069,0.261603375527426,0.203471552555448,1047,0.104430379746835,0.0077145612343298,0.0212150433944069,0.608695652173913,-0.0581318229719778,0.34297661523078,0.314453125,0.0439208766615529,3,8,0.739980085599086,0.0235461647843356,-0.010260994439487,0.0289296046287367,0.546769527483124,0.465091539726811,0.0816779877563133,-0.00955070243419021,-0.0183397028790863,2,0.203739986724337,-0.0767331899027906,0.146095758002304,2056
Boston,20,10,0.475378787878788,0.664356435643564,0.517990495587237,0.253565768621236,0.55868544600939,0.468454258675079,0.491674828599412,0.370919881305638,0.569,0.561897702001483,0.398571428571429,0.560084328882642,0.522889114954222,0.302544769085768,0.441926345609065,0.641776937618147,0.687772925764192,0.472727272727273,0.46065808297568,1482,1094,275,1929,0.787973043027475,0.0440642820114049,0.0844997407983411,0.0689476412649041,107,0,62,0.630779392338177,0.586323628977657,0.212026956972525,0.488543286677035,0.299429756350441,0.398785425101215,0.313077939233818,1545,0.0425101214574899,0.00990752972258917,0.0231175693527081,0.454248366013072,-0.0857074858673968,0.269183468189567,0.364119601328904,-0.0669684508511231,1,2,0.638369403505513,0.0444557633605196,0.00759001116733571,0.0330250990752972,0.317701453104359,0.187538203876443,0.130163249227916,0.0289849582331331,-0.0140609512818803,8,-0.0306408909271723,-0.0320253882786377,-0.0760342839664169,2038
Boston,20,11,0.542682926829268,0.712788259958071,0.628304821150855,0.271331058020478,0.656910569105691,0.547697368421053,0.411650485436893,0.377777777777778,0.643700787401575,0.64873417721519,0.551948051948052,0.648562300319489,0.486021505376344,0.403921568627451,0.563745019920319,0.656063618290258,0.485714285714286,0.355769230769231,0.415041782729805,648,524,104,1048,0.849236641221374,0.0238549618320611,0.0486641221374046,0.0505725190839695,122,0,62,0.706766917293233,0.673374613003096,0.150763358778626,0.526526717557252,0.322709923664122,0.310185185185185,0.24812030075188,672,0.037037037037037,0.0105263157894737,0.0240601503759399,0.485627836611195,-0.0620648844333055,0.27861601155473,0.362670713201821,-0.0578338612842373,6,3,0.703114556319979,0.0333923042901371,-0.00365236097325361,0.0345864661654135,0.458646616541353,0.363189427817911,0.0954571887234426,0.0152831107347715,-0.0245932785463646,7,0.167459625308431,0.0763880442630247,-0.109796290473533,2039
Boston,20,12,0.440251572327044,0.637704918032787,0.501766784452297,0.282716049382716,0.628536285362854,0.499378881987578,0.51051051051051,0.373660030627871,0.5568,0.586805555555555,0.452088452088452,0.629268292682927,0.519736842105263,0.3125,0.530581039755352,0.620904836193448,0.57185628742515,0.435233160621762,0.447368421052632,854,673,193,1293,0.920340293890178,0.0162412993039443,0.02861562258314,0.0309358081979892,108,0,58,0.617547806524185,0.569230769230769,0.0796597061098221,0.533797370456303,0.386542923433875,0.405152224824356,0.295838020247469,901,0.0550351288056206,0.0168728908886389,0.0427446569178853,0.458569807037457,-0.109314204576887,0.251972143473438,0.389330306469921,-0.0672616999946551,6,2,0.606972486076297,0.0483170372934153,-0.0105753204478877,0.0596175478065242,0.321709786276715,0.164078544406413,0.157631241870302,-0.0263828289199245,0.00364078487692818,5,-0.0299331785556849,0.0290799990432721,-0.115385405268191,2040
Boston,20,13,0.455008488964346,0.6875,0.54040404040404,0.249645390070922,0.642756680731364,0.536067892503536,0.501683501683502,0.416666666666667,0.517823639774859,0.587919463087248,0.494736842105263,0.661898569570871,0.523316062176166,0.319148936170213,0.426446280991736,0.662847790507365,0.685714285714286,0.419117647058824,0.466666666666667,795,628,136,1194,0.863484087102177,0.0217755443886097,0.033500837520938,0.0586264656616415,91,0,59,0.645489199491741,0.618020304568528,0.136515912897823,0.509455611390285,0.354028475711893,0.366037735849057,0.290978398983482,802,0.00880503144654088,0.00762388818297332,0.0292249047013977,0.518424396442186,-0.075059336865575,0.285870020964361,0.353316326530612,-0.00953334274910789,6,7,0.65039311992254,0.0274688949232128,0.00490392043079879,0.036848792884371,0.354510800508259,0.251982568719471,0.102528231788788,0.0167295870033077,-0.00680038776690697,2,0.0422810328694526,0.0422229319847476,-0.0527449559301557,2041
Boston,20,14,0.448275862068966,0.644067796610169,0.481530343007916,0.226775956284153,0.593625498007968,0.473755047106326,0.462382445141066,0.376996805111821,0.564489112227806,0.547557840616967,0.389645776566757,0.574898785425101,0.47923875432526,0.332268370607029,0.483922829581994,0.646677471636953,0.599337748344371,0.351515151515152,0.436170212765957,766,638,165,1176,0.880952380952381,0.016156462585034,0.0340136054421769,0.0348639455782313,124,0,62,0.603153745072273,0.55511811023622,0.119047619047619,0.546190476190476,0.334761904761905,0.4177545691906,0.321944809461235,777,0.0143603133159269,0.011826544021025,0.0433639947437582,0.390789473684211,-0.0958097597293653,0.240861618798956,0.401048492791612,-0.128018204373698,6,2,0.611369510400879,0.0480356348360529,0.00821576532860602,0.0551905387647832,0.281208935611038,0.13736354104562,0.143845394565418,0.0241890451378227,-0.00841313483028064,5,-0.0116829736001215,0.0241707589255244,-0.182041253704265,2042
